DEPARTURE_ARRIVAL_DURATION,ARRIVAL_DEPARTURE_DURATION,STOPOVERS,VESSEL_TYPE,HULL_MATERIAL,VESSEL_LENGTH,VESSEL_BEAN,VESSEL_DRAFT,VESSEL_DEPTH,MOTOR_POWER,SPEED,NUM_PROPELLERS,NUM_GENERATORS,TPB,LIGHT_DISPLACEMENT,CREW,PASS_CAPACITY,LOAD_CAPACITY,FUEL_CONSUMPTION
3600.0,420.0,3,PASSENGER/GENERAL_LOAD,WOOD,20.5,4.3,1.29,2.2,120.0,12.0,1,1.0,57.0,13.0,3,39.0,46.0,300.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,18.0,3.9,1.2,1.8,420.0,25.0,1,0.0,,,2,65.0,0.0,300.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,13.0,3.0,1.0,1.15,150.0,18.0,2,1.0,,,2,30.0,0.0,320.0
120.0,120.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,40.75,9.0,1.15,1.5,200.0,10.0,1,2.0,45.0,10.0,3,60.0,36.0,500.0
5760.0,4320.0,2,PASSENGER/GENERAL_LOAD,WOOD,24.89,6.3,1.4,2.3,550.0,10.0,3,2.0,150.0,30.0,7,130.0,120.0,6500.0
48.0,48.0,1,MOTORBOAT,ALUMINIUM,19.9,3.3,0.52,1.0,580.0,25.0,2,0.0,15.0,4.0,3,100.0,0.0,360.0
780.0,660.0,4,MOTORBOAT,ALUMINIUM,27.0,3.6,0.7,1.5,660.0,20.0,1,1.0,56.0,15.0,5,70.0,46.0,3600.0
150.0,120.0,0,MOTORBOAT,WOOD,10.6,2.5,1.85,2.05,400.0,12.0,1,1.0,20.0,5.0,2,35.0,15.0,550.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.0,5.0,1.7,2.2,147.0,15.0,1,1.0,60.0,8.0,4,62.0,50.0,1000.0
1320.0,1320.0,3,FERRY_BOAT,NAVAL_STEEL,33.0,8.3,1.31,1.8,220.0,14.0,3,2.0,120.0,30.0,8,250.0,90.0,1600.0
8640.0,6600.0,2,PASSENGER/GENERAL_LOAD,WOOD,23.0,6.0,1.8,2.3,250.0,12.0,2,2.0,90.0,16.0,9,70.0,80.0,10500.0
1200.0,1200.0,1,PASSENGER/GENERAL_LOAD,WOOD,35.0,8.0,2.55,3.0,450.0,12.0,2,2.0,250.0,40.0,7,180.0,200.0,2800.0
720.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.5,5.0,1.4,2.1,140.0,12.0,1,1.0,82.0,15.0,3,50.0,65.0,1400.0
1680.0,1380.0,0,PASSENGER/GENERAL_LOAD,WOOD,31.0,8.0,1.65,2.2,450.0,17.0,1,2.0,108.0,22.0,6,190.0,140.0,2400.0
12960.0,12000.0,2,PASSENGER/GENERAL_LOAD,WOOD,26.0,6.0,1.8,2.3,477.0,16.0,1,2.0,115.0,20.0,5,79.0,100.0,14000.0
1020.0,1020.0,2,PASSENGER/GENERAL_LOAD,WOOD,24.0,6.7,1.19,1.95,350.0,15.0,1,1.0,145.0,,6,97.0,120.0,700.0
300.0,240.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,5.5,1.5,2.0,315.0,10.0,1,1.0,100.0,15.0,4,80.0,85.0,425.0
300.0,240.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.0,4.0,1.5,2.0,120.0,12.0,1,1.0,75.0,15.0,3,45.0,60.0,900.0
780.0,900.0,1,PASSENGER/GENERAL_LOAD,WOOD,26.5,6.9,1.4,2.09,360.0,13.0,1,2.0,95.0,21.0,5,124.0,75.0,1600.0
1080.0,720.0,2,PASSENGER/GENERAL_LOAD,WOOD,27.0,6.15,1.5,2.1,412.0,20.0,1,2.0,115.0,20.0,5,98.0,90.0,2000.0
360.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.6,4.2,1.8,2.0,612.0,15.0,1,1.0,22.0,4.0,2,60.0,19.0,360.0
7560.0,7560.0,5,FERRY_BOAT,NAVAL_STEEL,42.3,10.0,1.93,2.15,830.0,11.0,2,2.0,1100.0,210.0,5,95.0,840.0,16000.0
48.0,48.0,0,MOTORBOAT,ALUMINIUM,15.0,3.5,0.9,1.1,600.0,17.0,1,1.0,,,2,30.0,0.0,100.0
3840.0,2880.0,2,PASSENGER/GENERAL_LOAD,WOOD,28.0,7.0,1.9,2.5,380.0,15.0,1,2.0,150.0,30.0,7,120.0,120.0,5000.0
90.0,90.0,0,MOTORBOAT,ALUMINIUM,19.79,4.0,0.5,1.6,830.0,23.0,2,2.0,57.0,12.0,3,140.0,48.0,500.0
2640.0,1860.0,4,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,51.2,10.0,2.1,3.2,915.0,15.0,1,2.0,500.0,100.0,8,836.0,440.0,9000.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,20.0,3.8,0.8,1.4,420.0,25.0,1,0.0,,,2,60.0,0.0,300.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,17.0,3.6,1.2,1.8,460.0,30.0,1,0.0,,,2,60.0,0.0,300.0
5760.0,4320.0,10,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,66.22,11.6,2.7,3.4,600.0,10.0,2,2.0,683.0,140.0,12,756.0,600.0,16500.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,29.0,7.3,1.8,2.2,480.0,12.0,2,2.0,135.0,25.0,5,159.0,100.0,1000.0
2700.0,2520.0,2,PASSENGER/GENERAL_LOAD,WOOD,30.0,9.0,2.2,2.5,600.0,10.0,1,2.0,250.0,55.0,5,142.0,200.0,5300.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,19.0,4.3,1.0,1.6,460.0,30.0,1,0.0,,,2,60.0,0.0,300.0
1440.0,1320.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,40.0,8.5,2.2,3.0,850.0,20.0,1,2.0,212.0,40.0,15,400.0,180.0,10000.0
1440.0,1440.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,50.0,11.0,4.0,4.2,800.0,13.0,4,3.0,400.0,80.0,9,740.0,380.0,10000.0
1440.0,1440.0,3,PASSENGER/GENERAL_LOAD,WOOD,28.0,6.8,1.65,2.15,440.0,12.0,2,2.0,100.0,30.0,5,151.0,80.0,1600.0
720.0,720.0,0,FERRY_BOAT,NAVAL_STEEL,27.1,7.04,1.2,1.45,600.0,12.0,1,2.0,110.0,25.0,4,160.0,80.0,1400.0
30.0,30.0,0,MOTORBOAT,ALUMINIUM,32.0,4.2,1.4,1.8,800.0,20.0,1,1.0,25.0,10.0,3,135.0,0.0,500.0
1800.0,1800.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.2,6.0,1.8,3.2,357.0,16.0,1,1.0,50.0,10.0,2,80.0,40.0,2400.0
360.0,360.0,4,MOTORBOAT,ALUMINIUM,46.0,6.0,2.0,2.1,600.0,25.0,1,1.0,,,2,271.0,0.0,1600.0
300.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,29.0,7.8,1.6,2.0,300.0,13.0,1,1.0,90.0,18.0,3,89.0,80.0,360.0
720.0,600.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,31.5,5.5,2.2,3.2,377.0,12.0,1,2.0,114.0,20.0,7,137.0,113.0,1800.0
360.0,360.0,3,PASSENGER/GENERAL_LOAD,WOOD,23.0,4.0,2.0,2.9,200.0,12.0,2,2.0,485.0,90.0,3,100.0,400.0,700.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,17.0,3.8,1.4,2.0,480.0,25.0,1,0.0,,,2,45.0,0.0,300.0
180.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.3,3.4,1.2,1.6,114.0,14.0,1,1.0,20.0,6.0,3,40.0,15.0,100.0
2520.0,1680.0,4,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,41.9,10.0,2.4,3.1,829.0,14.0,1,2.0,260.0,48.0,8,520.0,232.0,13500.0
1200.0,1440.0,2,PASSENGER/GENERAL_LOAD,WOOD,30.0,8.0,1.3,2.8,420.0,16.0,1,2.0,100.0,25.0,6,150.0,80.0,2100.0
2400.0,2400.0,5,PASSENGER/GENERAL_LOAD,WOOD,23.4,5.2,1.8,2.1,190.0,10.0,2,2.0,43.0,7.0,4,91.0,36.0,2200.0
150.0,150.0,0,FERRY_BOAT,NAVAL_STEEL,50.0,13.5,2.3,2.8,450.0,15.0,2,2.0,650.0,110.0,6,507.0,500.0,1600.0
48.0,48.0,0,PASSENGERS,WOOD,14.35,2.6,0.6,0.9,120.0,14.0,1,1.0,51.0,15.0,3,70.0,0.0,36.0
840.0,840.0,0,PASSENGER/GENERAL_LOAD,WOOD,30.0,6.0,1.7,2.1,420.0,18.0,1,1.0,72.0,12.0,4,88.0,60.0,1600.0
2160.0,2160.0,2,FERRY_BOAT,NAVAL_STEEL,32.0,8.0,2.5,3.2,450.0,19.0,1,2.0,800.0,150.0,8,99.0,670.0,6000.0
720.0,720.0,1,PASSENGER/GENERAL_LOAD,WOOD,25.0,4.0,1.5,2.0,315.0,15.0,1,1.0,67.0,13.0,5,87.0,52.0,1200.0
180.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.0,6.0,1.0,1.8,200.0,20.0,1,1.0,32.0,8.0,3,80.0,24.0,150.0
600.0,600.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.0,6.0,1.3,3.0,290.0,12.0,1,1.0,40.0,8.0,4,100.0,65.0,800.0
300.0,240.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.0,6.3,1.8,2.9,190.0,10.0,1,1.0,50.0,8.0,3,80.0,40.0,700.0
60.0,60.0,0,PASSENGERS,WOOD,40.0,4.3,1.5,2.0,350.0,25.0,1,0.0,30.0,6.0,2,85.0,0.0,80.0
240.0,240.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.0,4.4,1.44,1.65,240.0,13.0,2,1.0,25.0,4.0,3,45.0,25.0,600.0
720.0,600.0,1,PASSENGER/GENERAL_LOAD,WOOD,26.0,6.0,1.8,2.25,313.0,12.0,1,1.0,10.0,3.0,7,100.0,44.0,1100.0
840.0,840.0,4,PASSENGER/GENERAL_LOAD,WOOD,32.0,8.1,2.5,3.0,700.0,13.0,2,2.0,280.0,50.0,6,270.0,240.0,2600.0
600.0,600.0,2,FERRY_BOAT,NAVAL_STEEL,42.0,10.3,1.62,1.9,450.0,12.0,2,2.0,243.0,45.0,6,451.0,200.0,2000.0
720.0,720.0,2,FERRY_BOAT,NAVAL_STEEL,40.0,8.0,1.6,1.7,450.0,12.0,2,2.0,125.0,28.0,5,194.0,120.0,2600.0
5040.0,3240.0,1,FERRY_BOAT,NAVAL_STEEL,36.0,7.2,1.8,1.7,370.0,12.0,1,2.0,235.0,47.0,7,185.0,200.0,8600.0
360.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.0,4.3,1.0,2.3,114.0,17.0,1,3.0,12.0,2.0,3,40.0,12.0,120.0
30.0,30.0,0,FLAT_BOTTOMED_BOAT,FIBER,7.5,1.55,0.5,1.0,150.0,40.0,1,1.0,10.0,3.0,1,16.0,8.0,90.0
1200.0,1080.0,4,MOTORBOAT,ALUMINIUM,23.0,4.3,1.2,1.8,600.0,28.0,1,1.0,10.0,2.0,3,84.0,0.0,4200.0
24.0,24.0,0,MOTORBOAT,ALUMINIUM,10.0,2.7,0.9,1.1,250.0,20.0,1,0.0,20.0,4.0,2,36.0,0.0,60.0
24.0,24.0,0,MOTORBOAT,ALUMINIUM,6.0,2.5,1.0,1.3,120.0,25.0,1,0.0,23.0,6.0,2,32.0,0.0,54.0
1560.0,1560.0,2,PASSENGER/GENERAL_LOAD,WOOD,25.7,6.2,1.57,2.0,270.0,16.0,2,2.0,93.0,20.0,6,145.0,80.0,1200.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.2,5.8,1.72,2.0,367.0,12.0,1,1.0,100.0,25.0,3,100.0,80.0,300.0
150.0,150.0,0,MOTORBOAT,ALUMINIUM,20.0,3.75,0.6,1.15,600.0,28.0,1,1.0,23.0,6.0,3,79.0,0.0,500.0
540.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,26.0,7.2,2.1,2.35,480.0,14.0,1,1.0,55.0,10.0,5,96.0,45.0,1200.0
480.0,420.0,2,PASSENGER/GENERAL_LOAD,WOOD,21.07,5.2,1.51,2.0,200.0,12.0,2,2.0,200.0,38.0,4,65.0,174.0,1710.0
900.0,900.0,1,PASSENGER/GENERAL_LOAD,WOOD,30.0,6.0,1.5,2.0,410.0,12.0,1,1.0,120.0,20.0,6,80.0,120.0,1400.0
1080.0,1080.0,0,PASSENGER/GENERAL_LOAD,WOOD,16.0,3.8,1.0,1.5,114.0,12.0,1,1.0,13.0,4.0,3,12.0,10.0,700.0
660.0,600.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,47.5,8.18,2.01,2.55,270.0,15.0,4,2.0,490.0,85.0,8,402.0,400.0,1600.0
660.0,600.0,3,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,51.4,7.52,2.0,2.45,715.0,25.0,2,2.0,600.0,115.0,9,557.0,520.0,7000.0
1440.0,1440.0,1,PASSENGER/GENERAL_LOAD,WOOD,22.0,5.5,1.5,1.7,315.0,10.0,2,2.0,50.0,8.0,3,50.0,40.0,3400.0
1200.0,1200.0,1,PASSENGER/GENERAL_LOAD,WOOD,26.0,6.4,1.76,2.35,480.0,12.0,1,1.0,50.0,10.0,9,89.0,40.0,2700.0
600.0,600.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.0,4.3,1.0,1.25,160.0,14.0,1,1.0,18.0,5.0,3,45.0,18.0,800.0
1260.0,1260.0,2,PASSENGER/GENERAL_LOAD,WOOD,25.0,6.0,1.6,2.0,290.0,18.0,2,1.0,150.0,28.0,6,82.0,100.0,1200.0
300.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.2,4.5,1.2,1.3,125.0,15.0,1,1.0,25.0,4.0,3,45.0,18.0,250.0
1440.0,1680.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,45.0,9.2,2.98,3.6,740.0,15.0,2,2.0,340.0,65.0,8,491.0,300.0,5000.0
360.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,7.2,2.5,0.7,1.0,200.0,40.0,1,1.0,,,2,25.0,0.0,450.0
1800.0,1800.0,3,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,49.7,10.0,1.7,2.8,600.0,12.0,2,2.0,562.0,115.0,9,680.0,470.0,6000.0
600.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,26.3,5.0,0.84,1.64,270.0,10.0,1,1.0,110.0,22.0,5,103.0,84.0,1600.0
180.0,180.0,0,MOTORBOAT,ALUMINIUM,21.0,3.6,1.0,1.7,410.0,20.0,1,0.0,,,3,80.0,0.0,500.0
420.0,420.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.0,4.8,1.0,1.45,180.0,14.0,2,2.0,35.0,9.0,6,50.0,30.0,500.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.0,5.5,1.5,1.8,315.0,12.0,2,2.0,72.0,12.0,3,70.0,60.0,1600.0
84.0,84.0,0,CATAMARAN,FIBER,20.0,6.83,0.8,1.8,520.0,26.0,2,1.0,15.0,4.0,4,137.0,16.0,1010.0
420.0,420.0,1,CATAMARAN,FIBER,22.0,6.2,1.8,2.25,470.0,18.0,2,1.0,23.0,6.0,4,106.0,0.0,2200.0
7200.0,5760.0,10,CATAMARAN,NAVAL_STEEL,56.1,21.4,3.4,5.0,600.0,14.0,2,3.0,546.0,120.0,11,838.0,500.0,30000.0
108.0,108.0,0,CATAMARAN,ALUMINIUM,28.0,8.0,1.8,2.68,550.0,19.0,2,2.0,30.0,7.0,4,239.0,0.0,600.0
360.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,32.0,7.4,2.0,2.6,400.0,15.0,1,2.0,110.0,20.0,6,160.0,90.0,1000.0
300.0,300.0,0,PASSENGERS,WOOD,15.0,4.0,1.2,1.6,160.0,12.0,1,0.0,30.0,5.0,2,45.0,30.0,300.0
600.0,600.0,1,MOTORBOAT,ALUMINIUM,31.0,5.0,1.2,1.5,600.0,31.0,2,1.0,38.0,7.0,6,142.0,0.0,3500.0
840.0,840.0,1,PASSENGER/GENERAL_LOAD,WOOD,25.5,6.2,1.5,2.3,315.0,15.0,2,1.0,92.0,20.0,7,140.0,80.0,1600.0
180.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.2,5.0,1.0,1.8,180.0,15.0,1,0.0,35.0,8.0,4,61.0,30.0,160.0
90.0,90.0,0,MOTORBOAT,ALUMINIUM,17.2,2.4,0.8,1.0,200.0,20.0,1,0.0,,,2,60.0,0.0,160.0
720.0,540.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.0,6.0,1.9,2.3,114.0,12.0,1,1.0,50.0,8.0,3,75.0,40.0,350.0
660.0,660.0,1,PASSENGER/GENERAL_LOAD,WOOD,22.0,5.6,1.5,1.85,180.0,12.0,1,2.0,62.0,,3,69.0,50.0,800.0
540.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,26.2,6.41,1.6,2.25,550.0,12.0,1,1.0,68.0,11.0,2,100.0,60.0,1000.0
7200.0,4320.0,1,PASSENGER/GENERAL_LOAD,WOOD,33.0,7.4,2.8,3.4,370.0,11.0,1,1.0,138.0,25.0,7,220.0,122.0,11000.0
8640.0,7200.0,0,PASSENGER/GENERAL_LOAD,WOOD,39.0,6.8,1.8,2.8,210.0,13.0,2,2.0,90.0,20.0,6,92.0,70.0,10000.0
2520.0,1800.0,11,MOTORBOAT,ALUMINIUM,22.7,4.2,1.5,1.32,600.0,25.0,2,1.0,62.0,12.0,7,86.0,50.0,13500.0
480.0,420.0,2,PASSENGER/GENERAL_LOAD,WOOD,27.0,6.4,1.8,2.0,315.0,14.0,2,2.0,180.0,37.0,6,96.0,157.0,1400.0
2280.0,1620.0,2,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,37.7,7.8,2.35,2.65,697.0,13.0,2,2.0,145.0,30.0,7,258.0,119.0,4200.0
2160.0,1440.0,0,PASSENGER/GENERAL_LOAD,WOOD,29.0,7.4,1.9,2.5,480.0,18.0,1,2.0,145.0,30.0,7,169.0,120.0,4800.0
240.0,240.0,2,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,34.86,7.2,1.96,2.4,600.0,12.0,2,2.0,180.0,30.0,7,260.0,146.0,400.0
600.0,420.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,37.0,8.0,2.22,2.7,600.0,13.0,1,2.0,450.0,85.0,7,266.0,406.0,1200.0
2400.0,1500.0,3,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,48.0,10.5,2.4,3.0,800.0,13.0,1,1.0,330.0,60.0,8,770.0,280.0,5500.0
3840.0,2880.0,10,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,36.0,8.0,2.21,2.8,520.0,11.0,1,2.0,250.0,48.0,8,265.0,231.0,7000.0
2160.0,1680.0,3,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,39.0,8.2,1.9,2.3,600.0,12.0,2,2.0,200.0,42.0,6,362.0,180.0,3500.0
840.0,840.0,0,PASSENGER/GENERAL_LOAD,WOOD,27.0,6.0,1.8,2.0,477.0,10.0,1,2.0,89.0,17.0,7,130.0,69.0,3200.0
2760.0,1620.0,4,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,41.0,7.3,1.81,2.25,400.0,16.0,2,2.0,340.0,75.0,5,231.0,300.0,16000.0
180.0,180.0,0,MOTORBOAT,ALUMINIUM,20.0,4.6,1.5,1.7,477.0,23.0,1,1.0,15.0,4.0,3,48.0,0.0,150.0
120.0,120.0,1,MOTORBOAT,ALUMINIUM,25.0,5.0,0.7,2.5,290.0,22.0,2,1.0,20.0,4.0,2,87.0,0.0,320.0
102.0,102.0,1,MOTORBOAT,ALUMINIUM,21.99,3.9,1.0,2.0,360.0,25.0,2,1.0,16.0,5.0,3,98.0,12.0,300.0
1800.0,1800.0,3,PASSENGER/GENERAL_LOAD,WOOD,34.8,7.8,1.66,2.15,410.0,12.0,1,2.0,135.0,30.0,5,183.0,135.0,3000.0
360.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.0,6.0,1.6,1.8,100.0,12.0,1,1.0,60.0,12.0,3,12.0,50.0,200.0
720.0,900.0,2,PASSENGER/GENERAL_LOAD,WOOD,26.5,6.0,1.62,2.2,280.0,12.0,1,1.0,28.0,8.0,6,72.0,22.0,900.0
12960.0,12000.0,2,PASSENGER/GENERAL_LOAD,WOOD,24.0,6.0,2.5,3.0,315.0,12.0,2,1.0,118.0,20.0,7,70.0,100.0,14000.0
900.0,900.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.0,6.0,1.5,2.2,450.0,14.0,1,2.0,65.0,12.0,3,75.0,50.0,600.0
36.0,36.0,0,PASSENGERS,WOOD,14.0,3.8,1.2,1.6,270.0,16.0,1,1.0,25.0,6.0,3,66.0,0.0,40.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,19.0,4.5,1.0,1.8,240.0,14.0,1,2.0,16.0,4.0,3,60.0,12.0,460.0
30.0,30.0,0,FLAT_BOTTOMED_BOAT,FIBER,7.2,1.9,0.7,1.0,200.0,40.0,1,1.0,10.0,3.0,1,16.0,8.0,100.0
840.0,840.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,24.0,6.0,1.2,1.6,270.0,15.0,2,5.0,100.0,20.0,4,100.0,80.0,1400.0
1080.0,1080.0,1,FERRY_BOAT,NAVAL_STEEL,25.0,6.9,1.3,1.7,315.0,14.0,2,2.0,59.0,9.0,6,212.0,50.0,2000.0
420.0,420.0,3,PASSENGER/GENERAL_LOAD,WOOD,18.0,4.0,1.0,1.2,200.0,12.0,1,1.0,24.0,5.0,3,45.0,20.0,300.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,5.2,1.7,2.3,280.0,14.0,1,1.0,100.0,24.0,4,100.0,88.0,450.0
480.0,480.0,0,PASSENGERS,WOOD,21.0,7.5,1.2,1.4,160.0,14.0,1,1.0,20.0,5.0,2,50.0,20.0,500.0
540.0,540.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,4.8,2.31,2.5,150.0,20.0,1,1.0,60.0,13.0,4,30.0,44.0,300.0
720.0,720.0,1,FERRY_BOAT,NAVAL_STEEL,36.0,9.0,1.8,2.0,315.0,16.0,2,2.0,400.0,70.0,6,309.0,336.0,1600.0
180.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,4.0,1.3,1.5,114.0,10.0,1,1.0,58.0,12.0,4,36.0,36.0,100.0
30.0,30.0,0,FLAT_BOTTOMED_BOAT,FIBER,7.82,1.7,0.6,1.0,200.0,30.0,1,0.0,16.0,3.0,1,22.0,12.0,80.0
180.0,180.0,2,PASSENGER/GENERAL_LOAD,WOOD,17.83,4.0,0.97,1.3,114.0,10.0,2,0.0,21.0,4.0,2,64.0,20.0,100.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,16.8,4.8,1.2,1.4,156.0,15.0,2,2.0,55.0,12.0,3,77.0,48.0,400.0
4320.0,2880.0,0,PASSENGER/GENERAL_LOAD,WOOD,28.0,6.0,1.5,2.0,420.0,18.0,1,1.0,110.0,18.0,8,108.0,90.0,2000.0
480.0,480.0,0,FLAT_BOTTOMED_BOAT,WOOD,25.2,6.0,1.8,3.2,357.0,16.0,1,1.0,100.0,20.0,3,90.0,75.0,800.0
1200.0,1080.0,1,PASSENGER/GENERAL_LOAD,WOOD,27.0,8.0,1.8,2.3,400.0,18.0,1,1.0,156.0,28.0,6,150.0,130.0,1400.0
1080.0,1020.0,1,PASSENGER/GENERAL_LOAD,WOOD,29.0,6.4,2.4,2.6,400.0,15.0,1,1.0,168.0,40.0,4,140.0,150.0,1300.0
1200.0,1080.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,3.0,1.1,1.8,270.0,12.0,1,1.0,,,2,60.0,0.0,2000.0
48.0,48.0,0,PASSENGERS,WOOD,21.0,4.0,0.8,1.2,150.0,11.0,1,1.0,,,3,88.0,0.0,60.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,7.0,1.2,1.9,160.0,12.0,1,1.0,,,3,64.0,35.0,800.0
360.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,6.8,1.7,2.0,190.0,15.0,1,1.0,93.0,19.0,5,105.0,80.0,500.0
60.0,60.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,39.0,9.5,1.8,3.0,618.0,17.0,3,2.0,300.0,60.0,4,650.0,263.0,1500.0
300.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.7,6.4,1.69,2.7,360.0,14.0,1,1.0,400.0,78.0,4,142.0,330.0,400.0
840.0,840.0,0,PASSENGER/GENERAL_LOAD,WOOD,27.5,6.0,1.8,2.0,373.0,15.0,1,2.0,100.0,20.0,4,100.0,85.0,1200.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,16.5,4.3,0.7,1.17,114.0,12.0,1,1.0,105.0,18.0,3,35.0,90.0,280.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.6,3.7,1.6,2.0,160.0,15.0,1,1.0,16.0,3.0,3,66.0,14.0,110.0
1980.0,1260.0,1,PASSENGER/GENERAL_LOAD,WOOD,34.0,7.0,2.5,2.9,600.0,10.0,1,2.0,192.0,35.0,7,154.0,150.0,3500.0
2400.0,1800.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,40.0,8.0,2.05,2.5,600.0,15.0,1,2.0,150.0,32.0,8,365.0,118.0,6500.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,34.0,8.0,2.4,2.5,450.0,15.0,2,2.0,275.0,50.0,4,200.0,230.0,1600.0
30.0,30.0,0,FLAT_BOTTOMED_BOAT,FIBER,17.75,2.25,0.69,0.8,200.0,40.0,1,1.0,13.0,3.0,1,14.0,10.0,90.0
360.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.3,3.75,1.2,1.7,160.0,15.0,1,0.0,11.0,3.0,2,40.0,10.0,160.0
1440.0,1440.0,2,FERRY_BOAT,NAVAL_STEEL,46.0,10.0,2.8,3.3,829.0,15.0,2,2.0,490.0,98.0,13,433.0,400.0,4200.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,26.0,6.0,2.3,2.7,410.0,15.0,2,1.0,190.0,40.0,12,175.0,160.0,1800.0
240.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,12.0,3.6,1.2,2.3,114.0,15.0,1,1.0,15.0,5.0,2,37.0,12.0,160.0
36.0,36.0,0,PASSENGERS,WOOD,16.5,3.4,1.5,1.8,125.0,12.0,1,1.0,62.0,14.0,3,80.0,0.0,60.0
240.0,240.0,0,OTHER,WOOD,21.0,2.9,1.6,2.0,114.0,20.0,1,1.0,29.0,7.0,3,15.0,20.0,140.0
300.0,240.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,6.0,1.26,2.3,200.0,10.0,2,2.0,135.0,26.0,4,99.0,100.0,400.0
840.0,840.0,2,PASSENGER/GENERAL_LOAD,WOOD,19.0,5.0,1.5,1.8,270.0,10.0,1,2.0,45.0,12.0,5,60.0,40.0,800.0
1200.0,1080.0,0,FLAT_BOTTOMED_BOAT,WOOD,21.2,5.05,1.69,1.9,125.0,9.0,1,1.0,,,4,55.0,8.0,1200.0
